GEOID,B01003_001_Population
420912059031,2758
420912062022,1768
420912001062,789
420912009031,1756
420912010052,1121
420912078003,1225
420912089041,2023
420912089052,1500
420912089062,1368
420912103003,1877
420912104003,886
420912003103,728
420912004012,1380
420912072012,607
420912089033,717
420912102001,591
420912016042,1903
420912072024,1123
420912010031,877
420912011001,403
420912013012,876
420912009081,1190
420912020001,856
420912039012,1223
420912022021,887
420912041015,1045
420912054004,934
420912003082,1108
420912009072,945
420912024011,1874
420912048002,1965
420912023012,1483
420912039021,1802
420912033032,2469
420912033042,2476
420912061051,1366
420912063004,827
420912065021,2555
420912067031,4048
420912068012,3132
420912069013,2514
420912070013,4112
420912070043,1273
420912072023,1759
420912075002,2222
420912078002,2900
420912071042,438
420912005012,1075
420912001042,2020
420912003092,1114
420912006021,3325
420912014083,1325
420912016032,576
420912059041,1361
420912063001,2164
420912079002,581
420912047011,1175
420912092022,940
420912016051,1052
420912016061,1074
420912003062,1324
420912007043,1469
420912007081,1740
420912010041,2883
420912010061,2229
420912012013,1614
420912083012,1721
420912083023,5307
420912085001,2520
420912086033,2895
420912087042,2694
420912090001,670
420912106001,1288
420912007041,1141
420912014062,2566
420912044002,1035
420912031032,1862
420912038032,1289
420912041022,1187
420912025004,1449
420912031053,1289
420912032043,3009
420912032073,707
420912034033,619
420912039023,772
420912055033,1316
420912058082,1697
420912059062,1578
420912060053,1251
420912061022,1996
420912014043,1540
420912014111,1071
420912019011,840
420912031041,1888
420912013013,937
420912064001,1770
420912082042,1859
420171052022,1079
420171052021,2122
420171058052,1435
420171058053,1383
420171058051,1893
420171058101,1094
420171002101,2331
420171002103,1360
420171003061,1968
420171002102,373
420171002105,1689
420171002121,1786
420171031021,668
420171031022,866
420171046031,2171
420171046032,2309
420171054001,1020
420171054003,4074
420171016102,2431
420171026001,2137
420171054002,1700
420171055051,1869
420171055052,2183
420171058013,2569
420171058011,2035
420171058012,1466
420171058093,1289
420171009003,1729
420171009002,1546
420171014012,1356
420171014014,1326
420171014013,720
420171014011,1303
420171016052,3138
420171016051,889
420171021041,1837
420171021042,1940
420171031011,659
420171031012,834
420171050042,1838
420171050043,1503
420171018031,2929
420171018032,2980
420171039002,843
420171039004,1137
420171051001,3091
420171034001,2171
420171034003,1599
420171004042,1725
420171004047,741
420171004043,752
420171004041,643
420171004045,1051
420171008071,1009
420171016091,2015
420171002063,748
420171002061,2191
420171004062,849
420171015051,2358
420171021021,1100
420171021022,2150
420171002092,1113
420171003041,2589
420171055073,1559
420171008082,2199
420171008081,1839
420171008083,993
420171055074,1836
420171055072,1994
420171055071,1457
420171056001,2472
420171057022,1526
420171057021,1326
420171001021,1092
420171001022,1886
420171001051,679
420171001053,1148
420171002072,2287
420171009001,2944
420171004082,1797
420171004083,883
420171008053,941
420171008054,1027
420171008051,1175
420171001032,1293
420171040002,5090
420171040001,2008
420171050111,2126
420171003023,1115
420171003022,1910
420171003021,273
420171004032,1416
420171008092,1466
420171008091,1209
420171008112,712
420171008113,2917
420171008111,987
420171047011,801
420171047012,2014
420171047013,555
420171015061,545
420171015063,1373
420171015062,920
420171015064,1131
420171031031,2500
420171037001,2020
420171037002,1383
420171048001,1769
420171016092,1321
420171047031,1539
420171047032,792
420171058111,1214
420171050101,1423
420171058113,1098
420171058115,1161
420171058121,1546
420171052031,2059
420171055061,2042
420171057042,1548
420171057044,834
420171057043,1842
420171059001,735
420171002094,2822
420171002093,1475
420171033002,734
420171047022,431
420171047021,939
420171049012,2377
420171053001,856
420171053002,551
420171058082,1226
420171058083,1080
420171001041,1511
420171004026,1729
420171004024,1182
420171004021,857
420171004025,1126
420171004022,1145
420171004023,691
420171004081,1367
420171004084,1025
420171046041,1152
420171046042,1800
420171050061,1020
420171050063,2075
420171050062,1373
420171050064,1068
420171058071,2635
420171058072,1266
420171016112,969
420171016113,2685
420171016111,3062
420171023002,2400
420171027002,2585
420171027003,926
420171004015,1178
420171004012,962
420171004011,2602
420171004013,532
420171005002,1647
420171006001,899
420171006003,811
420171007002,1347
420171011001,1793
420171050031,996
420171050082,1332
420171050081,2712
420171050092,1724
420171003071,1401
420171003072,594
420171003074,1292
420171008042,816
420171008043,1680
420171020021,1580
420171020022,1118
420171020042,1137
420171020043,1564
420171015065,1291
420171016031,1521
420171016033,1351
420171016103,616
420171045061,2419
420171046043,1158
420171049013,2435
420171049022,3399
420171050112,1271
420171050121,1378
420171050131,3492
420171050132,2381
420171052062,2152
420171052071,2563
420171055091,1233
420171052081,2407
420171054004,1563
420171055082,1620
420171055093,1196
420171055101,2243
420171055111,1880
420171055112,2229
420171060001,965
420171060002,1410
420171014033,1028
420171014031,1102
420171014041,1564
420171014042,801
420171015032,2101
420171020031,1892
420171016072,2255
420171018021,2931
420171019001,1040
420171020032,2215
420171045022,1203
420171046011,1747
420171038001,1092
420171060004,830
420171061001,1553
420171061002,1563
420171062001,4321
420171062002,2203
420171007001,726
420171008031,2175
420171008032,1299
420171014054,2244
420171014051,924
420171014053,1714
420171024021,1348
420171024011,2607
420171024012,1274
420171024022,2274
420171024023,999
420171042011,3122
420171042031,3020
420171042032,2425
420171042041,1198
420171042042,3929
420171043011,2689
420171043031,1049
420171043033,1228
420171043041,692
420171045023,1622
420171045031,2129
420171045051,2036
420171045052,1459
420171063001,1436
420171063002,4921
420171064011,3495
420171064012,3990
420171065002,1593
420171064022,2457
420171064023,2043
420171065001,1769
420171065004,642
420171065005,1202
420171066002,752
420179800001,0
420171058092,2160
420171025003,1562
420171025001,962
420171028011,2339
420171002011,762
420171002013,1051
420171002014,1643
420171002081,2016
420171002083,876
420171002113,1635
420171002112,1361
420171002114,2273
420171003031,965
420171003033,1788
420171004063,871
420171009004,1742
420171018022,3344
420171018033,2960
420171018071,1654
420171018072,2586
420171049021,1395
420171052023,1795
420171058054,1325
420171058102,1101
420171002104,1536
420171002122,1980
420171002062,2243
420171004061,1857
420171015052,1083
420171033001,1354
420171015041,671
420171031023,447
420171046033,2719
420171016101,2000
420171021043,1937
420171031013,704
420171050033,1654
420171050041,2173
420171039003,915
420171039001,1053
420171034002,1278
420171004046,827
420171004044,741
420171008072,3316
420171016093,975
420171050102,2377
420171058114,922
420171058112,1369
420171055062,2090
420171057041,782
420171059002,1187
420171002091,2891
420171047023,1236
420171049011,2422
420171053003,546
420171058081,1042
420171001042,2775
420171001052,1368
420171002071,1915
420171004085,1632
420171008052,1849
420171008055,1361
420171041001,2123
420171001031,1024
420171003024,1516
420171004031,831
420171008093,2736
420171031032,2158
420171048002,1208
420171055092,1940
420171055102,3384
420171057045,1564
420171060003,758
420171014034,2287
420171014032,1019
420171015031,1717
420171016071,1277
420171019002,3085
420171045021,5280
420171046012,2759
420171007003,1152
420171008033,1215
420171014055,635
420171014052,1078
420171043032,2327
420171043042,608
420171045032,1988
420171045053,2134
420171063003,751
420171064021,2113
420171064024,950
420171065003,1771
420171066001,1093
420171023001,3334
420171027001,1752
420171003062,1271
420171004014,1055
420171005001,824
420171006002,2208
420171011002,1220
420171050032,2223
420171050091,1665
420171003073,1605
420171004071,1001
420171008041,1276
420171020041,1786
420171044001,2513
420171016032,604
420171046044,1649
420171049023,2555
420171055081,1867
420171050122,1508
420171052061,3017
420171052072,2412
420171002012,1416
420171058091,683
420171025002,1731
420171028012,1094
420171002084,1000
420171002082,2032
420171002111,1744
420171003032,2448
420171002095,1045
420171015042,1852
420171018051,2195
420171018081,2509
420454003011,1336
420454003012,1403
420454007005,695
420454007001,1317
420454007004,1382
420454007003,656
420454010001,1189
420454015012,1979
420454030021,1121
420454025003,920
420454025001,1596
420454030022,1532
420454091003,2364
420454014012,961
420454014024,1143
420454014022,1227
420454014021,485
420454016001,852
420454074012,784
420454074011,1097
420454074013,937
420454066002,1061
420454069041,1850
420454040044,635
420454072021,1387
420454072022,2106
420454078042,1271
420454040043,1819
420454061001,1005
420454067002,1819
420454067001,1652
420454071023,1098
420454071021,1281
420454071022,956
420454011031,957
420454011032,1649
420454011033,968
420454012002,784
420454012001,960
420454012003,753
420454012004,1058
420454020002,1774
420454020001,686
420454038001,1529
420454038006,845
420454021002,1788
420454021004,1374
420454023001,1027
420454023002,468
420454050002,840
420454041031,1528
420454041032,2014
420454050003,631
420454009001,1562
420454031013,1024
420454031012,1446
420454031032,885
420454078011,979
420454078012,1105
420454078013,891
420454079021,2012
420454079031,1665
420454079032,1898
420454062022,743
420454062021,1967
420454062023,1607
420454068012,1718
420454068011,1562
420454068023,941
420454068024,1062
420454068022,1135
420454076004,1313
420454076005,602
420454036022,673
420454036021,1096
420454041014,1278
420454041013,1073
420454041011,2240
420454041012,1723
420454046002,733
420454046001,854
420454046003,517
420454047002,2954
420454079013,864
420454047001,792
420454072011,1615
420454072013,1780
420454079011,988
420454081032,2345
420454091001,1015
420454091002,910
420454078032,1201
420454078033,1096
420454028004,1395
420454028003,454
420454054002,1358
420454087001,943
420454087002,753
420454087004,1370
420454099031,1185
420454099033,1720
420454103014,1209
420454103013,934
420454103015,1647
420454003022,1672
420454003023,1387
420454015023,1165
420454015021,1558
420454027002,852
420454043002,1316
420454043001,641
420454032003,1037
420454032004,1048
420454032002,999
420454034012,1869
420454040041,1510
420454104002,4569
420454104001,1622
420454037021,833
420454033003,434
420454033002,1799
420454033006,847
420454033001,676
420454035023,1045
420454035022,1119
420454036013,780
420454036011,1099
420454039011,1984
420454039012,1432
420454039022,1105
420454039021,1174
420454041023,1127
420454041022,921
420454088006,757
420454088002,1225
420454088005,953
420454088001,797
420454088004,785
420454089003,1511
420454089001,549
420454089002,892
420454096021,1449
420454096023,1006
420454096022,2430
420454097011,2943
420454097012,1831
420454097013,1399
420454103022,5762
420454068032,1653
420454068034,2087
420454068033,2384
420454069023,1426
420454004022,1800
420454004024,837
420454008011,2425
420454011042,1034
420454011043,714
420454011041,1619
420454026001,2352
420454026002,1521
420454090002,780
420454099023,1903
420454099021,2237
420454064011,1717
420454099042,2910
420454099041,939
420454071012,2811
420454044001,738
420454044002,830
420454045003,740
420454045002,1310
420454045001,1598
420454045004,1899
420454049002,790
420454049001,619
420454064022,488
420454064021,786
420454077001,1569
420454077002,1097
420454080023,1052
420454080024,1433
420454080021,611
420454086004,1459
420454086003,626
420454086001,806
420454092002,1254
420454022002,1244
420454030011,1357
420454030012,1667
420454078024,1052
420454063001,1405
420454063002,1153
420454078021,1703
420454078022,1985
420454075011,1511
420454075012,856
420454092003,1798
420454092001,1191
420454069022,2188
420454074042,666
420454074041,1214
420454018002,1148
420454018003,1354
420454051001,1077
420454051002,1077
420454053001,1269
420454004011,1200
420454004012,2178
420454076006,1020
420454076001,1635
420454076002,1055
420454078052,1109
420454078051,694
420454019001,853
420454019004,816
420454062012,818
420454019002,585
420454019003,930
420454062011,619
420454075023,708
420454075021,1120
420454029002,1045
420454029003,1667
420454052001,873
420454052002,809
420454083001,1803
420454083002,1690
420454078062,619
420454078043,901
420454078044,1448
420454094002,1585
420454100003,592
420454100002,1882
420454081023,646
420454081021,852
420454081024,726
420454085003,825
420454085001,1237
420454095004,1021
420454095002,801
420454095003,1394
420454096012,1287
420454096011,916
420454098022,2064
420454098023,3130
420454038003,760
420454038002,1540
420454098032,1392
420454098033,1088
420454098034,2408
420454098035,1271
420454101001,1771
420454005001,1218
420454101003,1464
420454102002,2411
420454102001,1304
420454005004,961
420454005002,1303
420454005003,905
420454008022,750
420454008023,1615
420454008021,1404
420454011013,880
420454011011,1431
420454011012,793
420454013022,1474
420454013021,1333
420454004021,715
420454006005,1067
420454006001,807
420454006002,1318
420454024003,771
420454024001,1272
420454031041,970
420454035013,1196
